0	2300:X
17	2300:E
162	2300:I
179	2300:i
195	2300:S
218	2300:s
224	2300:Ix
233	2300:X
296	2300:C
354	0:I
367	0:i
382	0:S
690	0:I
707	0:i
718	0:Ix
729	0:s
748	0:Ix
771	0:C
784	3:S
788	3:s
809	3:C
896	2300:E
965	2300:X
1027	2300:E
1076	2300:X
1126	2300:E
1183	2300:X
1241	2300:E
1286	2300:X
1304	2300:E
1313	2300:X
1550	2300:K
1685	2300:C
6110	0:I
6124	0:I
6150	0:i
6155	0:i
6163	0:Ix
6176	0:C
6243	1223:C
6407	0:Ix
6427	0:C
6497	1200:C
6784	0:Ix
6883	0:Ix
16765	0:Ix
16791	0:Ix
16850	0:Ix
16871	0:C
16941	8:C
16985	1617:C
17214	0:I
17233	0:i
17245	0:Ix
17254	0:I
17326	0:i
17339	0:Ix
17360	0:C
17455	1402:I
17496	1402:i
17509	1402:Ix
17532	1402:C
17609	1200:C
17773	0:Ix
17792	0:C
17902	1403:C
17944	18:C
26784	0:Ix
26867	0:Ix
26892	0:C
27201	2277:C
27295	3:C
36777	0:Ix
36851	0:Ix
36952	0:I
36970	0:i
36979	0:Ix
37004	0:Ix
37020	0:C
37044	8:C
37056	3:S
37079	3:s
37104	3:C
37213	0:I
37232	0:i
37243	0:Ix
37251	0:I
37325	0:i
37340	0:Ix
37359	0:C
37451	1402:I
37496	1402:i
37508	1402:Ix
37531	1402:C
37607	1200:C
37660	0:C
37684	1402:Ix
37701	1402:C
37985	2278:C
38263	2275:C
38448	1402:C
38519	18:C
46767	0:Ix
46839	0:Ix
49022	0:I
49038	0:I
49062	0:i
49069	0:i
49077	0:Ix
49091	0:C
49158	1223:C
49337	0:Ix
49359	0:C
49430	1200:C
55522	0:Ix
55532	0:Ix
55550	0:C
55569	2268:X
55587	2268:E
55627	2268:C
56776	0:Ix
56836	0:Ix
56860	0:C
57224	2277:C
57240	0:I
57263	0:i
57273	0:Ix
57281	0:I
57343	0:i
57355	0:Ix
57370	0:C
57447	1402:I
57488	1402:i
57498	1402:Ix
57616	1402:Ix
57644	1402:C
57901	2278:C
